transactionId,accountId,transactionDay,category,transactionAmount
T000726,A3,23,AA,13.71
T00028,A48,1,AA,193.57
T00040,A44,1,FF,139.55
T000352,A5,9,CC,821.64
T000199,A1,5,CC,171.19
T000395,A18,11,AA,377.09
T000325,A33,8,EE,294.28
T000386,A38,10,FF,880.45
T000184,A36,4,DD,21.42
T00056,A16,1,EE,820.45
T000525,A7,14,EE,680.29
T000554,A35,17,BB,913.12
T000690,A24,22,FF,631.91
T000359,A12,9,EE,173.13
T000876,A22,27,BB,934.8
T000122,A39,3,CC,982.64
T000954,A45,28,DD,359.34
T000806,A9,25,BB,772.53
T000364,A9,9,GG,581.97
T000175,A12,4,EE,410.5
T000608,A22,19,CC,992.15
T000491,A19,13,DD,60.08
T000949,A14,28,AA,260.02
T000120,A30,3,GG,496.14
T000574,A30,17,BB,962.22
T00032,A13,1,DD,996.67
T000524,A29,14,FF,999.67
T00068,A8,2,GG,624.81
T000526,A27,15,BB,517.09
T00027,A35,1,FF,245.3
T000280,A22,8,GG,995.78
T000572,A26,17,BB,300.24
T000317,A31,8,DD,352.16
T00035,A4,1,EE,732.07
T000675,A43,21,EE,193.25
T000965,A26,28,EE,945.73
T000763,A22,24,AA,287.39
T000898,A40,27,FF,444.0
T000865,A17,27,FF,865.01
T000639,A13,20,DD,503.27
T000605,A36,19,BB,190.37
T000106,A11,2,AA,885.56
T000348,A26,9,AA,685.36
T000675,A43,21,EE,193.25
T000453,A30,12,FF,510.59
T000341,A47,9,DD,796.9
T000685,A1,22,CC,663.04
T000336,A28,8,AA,532.01
T000540,A26,15,BB,222.74
T000955,A36,28,EE,951.14
T000386,A38,10,FF,880.45
T000175,A12,4,EE,410.5
T000603,A11,19,CC,15.86
T00057,A6,2,EE,959.67
T000627,A8,20,AA,711.47
T000739,A10,23,GG,786.38
T000580,A18,18,DD,450.83
T000656,A14,20,AA,426.47
T000624,A23,20,CC,909.93
T000897,A44,27,BB,852.46
T000681,A38,22,BB,934.23
T00092,A8,2,EE,154.29
T000687,A33,22,FF,980.05
T000952,A15,28,BB,731.64
T00015,A43,1,CC,825.05
T000381,A1,10,BB,537.73
T00038,A43,1,AA,393.46
T000240,A21,6,BB,984.67
T000673,A48,21,FF,371.13
T000146,A6,4,GG,953.46
T00083,A29,2,EE,495.34
T000279,A15,8,CC,500.73
T000297,A25,8,EE,104.19
T000190,A16,4,FF,874.84
T000266,A7,7,AA,682.74
T000570,A24,17,GG,587.77
T000555,A35,17,DD,225.1
T000179,A12,4,DD,610.0
T000730,A10,23,AA,577.76
T000222,A43,6,AA,816.13
T00026,A46,1,FF,827.91
T000906,A17,27,EE,186.79
T000767,A11,24,DD,8.28
T000823,A29,26,DD,512.52
T000318,A32,8,BB,645.75
T000783,A43,24,AA,362.56
T000518,A6,14,EE,190.15
T000862,A9,27,BB,961.35
T000782,A20,24,DD,654.36
T000408,A27,11,EE,184.7
T000635,A29,20,BB,547.89
T000961,A43,28,DD,741.35
T000271,A1,7,FF,622.43
T000672,A25,21,AA,626.35
T000901,A8,27,FF,788.61
T000447,A22,12,DD,945.83
T000592,A29,18,GG,784.31
T000825,A33,26,CC,854.59
T000941,A22,28,AA,583.76
T00011,A45,1,GG,662.98
T000497,A9,14,EE,806.7
T00010,A23,1,BB,416.36
T000772,A17,24,EE,303.8
T000645,A39,20,BB,932.3
T000204,A26,6,CC,54.12
T000750,A40,24,DD,858.33
T000734,A17,23,GG,659.75
T000487,A43,13,GG,293.12
T000188,A33,4,EE,235.73
T000468,A18,12,CC,877.68
T000801,A33,25,FF,877.44
T000511,A44,14,FF,624.71
T000516,A18,14,EE,117.46
T000619,A40,20,GG,282.12
T000756,A47,24,FF,815.39
T000799,A27,25,DD,592.84
T000141,A43,4,BB,199.06
T000180,A37,4,DD,864.68
T000419,A34,11,BB,462.63
T000513,A45,14,EE,669.29
T000258,A32,6,EE,151.2
T000383,A19,10,FF,34.22
T000647,A26,20,DD,395.3
T00045,A5,1,CC,183.1
T000314,A1,8,GG,641.15
T000338,A8,8,GG,497.34
T000919,A47,27,GG,666.97
T000748,A15,24,CC,767.2
T000910,A42,27,DD,335.43
T00083,A29,2,EE,495.34
T000364,A9,9,GG,581.97
T000509,A36,14,FF,718.85
T000799,A27,25,DD,592.84
T000880,A7,27,DD,640.89
T0006,A46,1,FF,476.88
T000890,A14,27,GG,858.61
T000611,A30,19,BB,446.7
T000386,A38,10,FF,880.45
T000392,A16,10,CC,284.9
T000340,A5,9,GG,886.19
T000565,A26,17,GG,411.43
T000209,A42,6,BB,461.91
T00045,A5,1,CC,183.1
T000410,A10,11,CC,453.24
T000310,A33,8,BB,535.72
T000888,A25,27,EE,37.26
T000658,A47,20,AA,544.4
T000843,A34,26,AA,888.58
T000674,A3,21,GG,899.49
T000330,A45,8,EE,40.93
T000570,A24,17,GG,587.77
T000112,A12,3,EE,586.62
T000197,A29,5,GG,888.75
T000864,A29,27,EE,742.93
T000864,A29,27,EE,742.93
T000231,A26,6,GG,369.08
T000210,A24,6,GG,675.99
T000654,A31,20,DD,160.35
T000815,A24,26,DD,116.68
T000709,A27,23,CC,786.72
T000329,A12,8,CC,67.27
T000489,A47,13,EE,940.13
T000425,A28,11,BB,780.81
T000652,A1,20,BB,966.52
T000537,A44,15,GG,136.35
T000195,A2,5,BB,624.25
T000415,A12,11,CC,455.89
T000541,A25,15,GG,130.85
T000593,A26,18,AA,13.19
T000925,A30,27,FF,236.82
T000919,A47,27,GG,666.97
T000872,A46,27,CC,878.49
T000670,A15,21,CC,525.89
T000808,A5,25,EE,716.41
T000966,A15,28,DD,996.59
T000434,A13,11,FF,866.21
T000242,A8,6,CC,794.25
T000955,A36,28,EE,951.14
T000936,A42,28,CC,354.76
T00083,A29,2,EE,495.34
T000327,A33,8,CC,475.89
T000114,A18,3,AA,157.28
T000462,A46,12,AA,281.83
T000622,A45,20,CC,62.03
T000711,A22,23,BB,486.6
T000918,A47,27,AA,85.97
T000806,A9,25,BB,772.53
T000109,A45,3,BB,695.21
T000134,A1,4,FF,977.98
T000894,A48,27,AA,307.05
T000176,A2,4,EE,497.8
T000248,A33,6,DD,371.34
T000424,A35,11,CC,875.48
T000644,A23,20,GG,999.0
T000290,A13,8,CC,784.17
T000874,A25,27,CC,825.71
T000857,A34,26,DD,73.1
T000709,A27,23,CC,786.72
T000362,A16,9,FF,412.34
T000868,A45,27,DD,0.59
T000351,A22,9,AA,345.52
T000253,A41,6,GG,398.44
T00029,A35,1,DD,756.32
T000627,A8,20,AA,711.47
T000121,A30,3,FF,822.84
T000280,A22,8,GG,995.78
T000502,A1,14,CC,562.36
T000481,A41,13,GG,859.51
T000706,A10,23,CC,129.08
T000493,A28,13,DD,904.17
T000899,A3,27,FF,328.24
T000109,A45,3,BB,695.21
T000904,A5,27,FF,664.34
T000179,A12,4,DD,610.0
T000862,A9,27,BB,961.35
T000286,A15,8,AA,421.58
T000946,A42,28,FF,616.73
T000321,A39,8,AA,648.41
T000102,A15,2,DD,713.6
T000499,A7,14,BB,248.18
T00049,A33,1,GG,146.46
T000727,A5,23,FF,105.9
T000674,A3,21,GG,899.49
T00010,A23,1,BB,416.36
T000116,A5,3,CC,736.5
T000693,A3,22,EE,199.6
T0008,A49,1,DD,848.9
T000632,A11,20,GG,404.96
T00022,A35,1,EE,457.87
T000601,A1,19,DD,568.98
T000245,A48,6,GG,354.58
T00046,A10,1,BB,557.57
T000427,A1,11,FF,431.59
T000427,A1,11,FF,431.59
T000862,A9,27,BB,961.35
T000968,A42,28,DD,643.41
T000175,A12,4,EE,410.5
T000588,A1,18,BB,991.1
T000512,A18,14,BB,466.91
T000914,A6,27,BB,385.48
T000936,A42,28,CC,354.76
T000145,A9,4,DD,685.45
T000670,A15,21,CC,525.89
T000388,A44,10,FF,990.11
T000693,A3,22,EE,199.6
T000208,A8,6,GG,743.8
T000959,A24,28,BB,913.41
T000274,A12,7,FF,759.91
T000649,A9,20,AA,157.74
T000879,A10,27,BB,252.62
T000524,A29,14,FF,999.67
T000301,A28,8,CC,159.73
T000559,A47,17,AA,449.42
T000375,A27,10,FF,721.92
T000274,A12,7,FF,759.91
T000568,A34,17,CC,513.9
T000709,A27,23,CC,786.72
T000221,A2,6,BB,625.73
T000333,A1,8,AA,898.64
T00063,A4,2,CC,659.49
T000443,A26,12,EE,494.12
T000720,A40,23,CC,316.05
T000341,A47,9,DD,796.9
T000849,A9,26,AA,141.36
T000193,A26,4,DD,503.58
T000243,A10,6,GG,247.24
T000247,A43,6,GG,576.07
T00049,A33,1,GG,146.46
T000809,A18,26,DD,312.9
T000321,A39,8,AA,648.41
T000869,A1,27,BB,505.46
T000825,A33,26,CC,854.59
T000820,A30,26,GG,397.64
T000486,A6,13,GG,132.76
T000208,A8,6,GG,743.8
T000932,A43,28,FF,276.57
T000819,A29,26,DD,453.65
T000205,A45,6,GG,133.23
T000263,A12,7,GG,827.76
T000951,A8,28,BB,338.11
T000395,A18,11,AA,377.09
T000278,A8,8,DD,339.16
T000598,A47,19,EE,139.81
T000102,A15,2,DD,713.6
T000601,A1,19,DD,568.98
T000975,A2,28,BB,485.85
T000568,A34,17,CC,513.9
T000319,A39,8,CC,447.67
T000214,A41,6,AA,533.87
T000941,A22,28,AA,583.76
T00021,A25,1,AA,291.76
T000821,A35,26,EE,825.15
T00076,A34,2,FF,478.41
T0007,A29,1,FF,439.49
T000838,A17,26,CC,969.1
T00090,A28,2,FF,265.7
T000737,A38,23,DD,507.11
T00020,A32,1,EE,284.34
T000238,A4,6,CC,762.86
T000121,A30,3,FF,822.84
T000515,A38,14,AA,780.74
T000467,A32,12,AA,458.25
T000795,A26,25,GG,336.01
T000723,A6,23,GG,683.55
T00090,A28,2,FF,265.7
T000629,A22,20,BB,615.47
T000584,A34,18,CC,983.24
T000720,A40,23,CC,316.05
T000569,A36,17,BB,717.84
T000535,A38,15,GG,506.05
T00066,A21,2,EE,107.9
T000670,A15,21,CC,525.89
T000469,A31,12,BB,785.37
T000297,A25,8,EE,104.19
T000220,A48,6,DD,762.14
T000475,A32,12,CC,19.02
T000368,A44,10,AA,242.44
T000399,A46,11,EE,968.23
T000236,A30,6,DD,619.14
T000493,A28,13,DD,904.17
T000652,A1,20,BB,966.52
T000162,A5,4,AA,948.31
T000400,A23,11,AA,936.75
T000823,A29,26,DD,512.52
T000100,A34,2,FF,101.51
T000681,A38,22,BB,934.23
T00019,A40,1,FF,435.5
T000432,A44,11,CC,368.48
T000953,A23,28,GG,812.73
T000374,A7,10,EE,796.32
T000458,A13,12,DD,169.16
T000466,A45,12,EE,410.64
T000445,A31,12,CC,419.07
T000526,A27,15,BB,517.09
T000855,A41,26,DD,913.75
T000694,A21,22,GG,355.28
T00043,A14,1,FF,191.18
T000476,A39,13,BB,658.47
T000162,A5,4,AA,948.31
T000676,A7,21,GG,759.84
T000649,A9,20,AA,157.74
T000322,A12,8,FF,486.56
T000796,A2,25,EE,752.12
T000293,A28,8,FF,340.07
T000816,A15,26,BB,601.1
T000481,A41,13,GG,859.51
T000604,A28,19,DD,306.6
T00063,A4,2,CC,659.49
T000260,A25,7,BB,838.5
T000872,A46,27,CC,878.49
T000449,A40,12,CC,422.05
T000867,A22,27,GG,809.79
T000471,A8,12,BB,688.66
T000373,A45,10,EE,628.63
T000818,A13,26,CC,696.11
T000879,A10,27,BB,252.62
T000269,A18,7,AA,727.33
T000312,A39,8,GG,76.62
T000861,A16,27,AA,455.58
T000392,A16,10,CC,284.9
T000368,A44,10,AA,242.44
T000769,A30,24,EE,591.89
T000598,A47,19,EE,139.81
T000152,A3,4,BB,928.88
T000871,A44,27,GG,653.35
T000439,A3,11,AA,777.15
T000548,A10,16,FF,815.31
T000640,A34,20,CC,14.85
T000158,A26,4,FF,452.14
T000309,A33,8,BB,162.66
T000227,A4,6,DD,938.17
T000838,A17,26,CC,969.1
T000101,A29,2,EE,261.75
T000380,A7,10,FF,326.39
T00056,A16,1,EE,820.45
T000238,A4,6,CC,762.86
T000413,A39,11,DD,51.55
T000147,A15,4,BB,515.35
T000391,A2,10,GG,209.25
T000312,A39,8,GG,76.62
T000532,A47,15,CC,74.96
T000812,A45,26,GG,440.15
T000876,A22,27,BB,934.8
T000388,A44,10,FF,990.11
T000494,A15,13,AA,280.93
T000704,A30,22,AA,195.72
T000549,A13,16,AA,338.93
T000132,A33,4,AA,774.8
T000160,A18,4,GG,699.63
T000311,A16,8,FF,8.63
T000413,A39,11,DD,51.55
T000550,A35,16,DD,637.19
T000417,A23,11,BB,257.62
T000934,A12,28,FF,599.27
T000194,A33,4,FF,829.56
T000601,A1,19,DD,568.98
T000814,A45,26,DD,618.38
T000102,A15,2,DD,713.6
T000260,A25,7,BB,838.5
T000202,A40,5,AA,827.4
T00028,A48,1,AA,193.57
T000463,A18,12,AA,973.46
T000399,A46,11,EE,968.23
T000403,A32,11,FF,864.56
T000922,A25,27,BB,948.01
T000568,A34,17,CC,513.9
T000512,A18,14,BB,466.91
T000890,A14,27,GG,858.61
T000896,A6,27,FF,129.53
T000134,A1,4,FF,977.98
T000198,A41,5,EE,777.29
T000886,A49,27,GG,290.14
T000900,A39,27,GG,591.57
T000450,A5,12,EE,589.55
T000764,A4,24,CC,707.51
T000559,A47,17,AA,449.42
T000542,A15,15,DD,49.88
T000548,A10,16,FF,815.31
T000803,A10,25,AA,87.32
T000103,A13,2,EE,131.47
T000599,A23,19,DD,727.98
T000298,A7,8,GG,278.49
T000447,A22,12,DD,945.83
T000879,A10,27,BB,252.62
T000981,A22,29,CC,574.62
T000980,A42,29,DD,773.57
T000543,A16,16,CC,231.09
T000200,A42,5,FF,174.04
T000232,A20,6,FF,990.85
T000901,A8,27,FF,788.61
T000189,A32,4,GG,471.48
T00057,A6,2,EE,959.67
T000767,A11,24,DD,8.28
T000777,A36,24,EE,112.66
T000418,A41,11,CC,120.49
T000111,A45,3,CC,213.21
T000976,A8,29,GG,39.5
T000200,A42,5,FF,174.04
T000528,A9,15,FF,683.67
T000987,A33,29,GG,410.1
T000605,A36,19,BB,190.37
T000978,A7,29,AA,344.47
T000907,A17,27,GG,592.19
T000394,A31,11,EE,793.57
T000484,A3,13,BB,2.45
T000380,A7,10,FF,326.39
T00069,A7,2,EE,367.0
T000624,A23,20,CC,909.93
T000898,A40,27,FF,444.0
T000549,A13,16,AA,338.93
T000895,A33,27,DD,118.76
T000775,A28,24,BB,941.1
T000988,A19,29,DD,911.74
T000288,A32,8,GG,404.86
T000733,A18,23,BB,72.47
T000676,A7,21,GG,759.84
T000893,A38,27,GG,382.81
T000958,A12,28,EE,396.74
T000606,A4,19,GG,388.94
T000498,A2,14,FF,132.56
T000245,A48,6,GG,354.58
T000615,A4,20,BB,119.2
T000215,A43,6,DD,463.71
T000489,A47,13,EE,940.13
T000266,A7,7,AA,682.74
T000686,A22,22,DD,561.89
T000443,A26,12,EE,494.12
T000975,A2,28,BB,485.85
T000955,A36,28,EE,951.14
T000948,A14,28,BB,620.32
T000870,A15,27,GG,149.36
T000230,A26,6,FF,432.2
T000790,A6,25,DD,215.96
T000436,A21,11,CC,783.38
T000368,A44,10,AA,242.44
T000285,A29,8,GG,580.05
T000557,A39,17,AA,938.26
T000794,A6,25,BB,675.99
T000334,A40,8,EE,513.6
T000120,A30,3,GG,496.14
T000548,A10,16,FF,815.31
T000378,A29,10,AA,983.69
T000391,A2,10,GG,209.25
T000606,A4,19,GG,388.94
T000731,A17,23,FF,846.92
T000145,A9,4,DD,685.45
T000704,A30,22,AA,195.72
T000334,A40,8,EE,513.6
T000400,A23,11,AA,936.75
T000505,A31,14,DD,930.74
T000983,A7,29,AA,883.46
T000714,A46,23,FF,262.97
T000977,A25,29,FF,979.22
T000795,A26,25,GG,336.01
T000189,A32,4,GG,471.48
T000219,A20,6,FF,973.22
T000867,A22,27,GG,809.79
T000647,A26,20,DD,395.3
T000714,A46,23,FF,262.97
T000968,A42,28,DD,643.41
T000486,A6,13,GG,132.76
T000121,A30,3,FF,822.84
T000356,A48,9,GG,618.16
T000792,A18,25,AA,300.36
T000962,A47,28,BB,345.69
T000305,A17,8,FF,826.62
T000277,A9,8,EE,550.18
T000479,A31,13,AA,763.68
T000472,A10,12,AA,707.74
T000798,A2,25,AA,638.95
T00014,A44,1,CC,397.19
T000439,A3,11,AA,777.15
T000452,A31,12,BB,286.86
T000494,A15,13,AA,280.93
T00044,A1,1,DD,227.64
T000639,A13,20,DD,503.27
T000722,A23,23,DD,204.09
T000192,A34,4,BB,282.0
T000596,A10,18,AA,156.77
T000585,A20,18,CC,296.89
T000677,A19,21,DD,815.2
T000853,A14,26,BB,519.08
T000158,A26,4,FF,452.14
T000730,A10,23,AA,577.76
T000226,A7,6,EE,924.59
T000689,A29,22,FF,942.92
T00036,A43,1,CC,546.37
T000570,A24,17,GG,587.77
T000387,A14,10,BB,736.36
T000363,A42,9,AA,961.68
T00017,A33,1,DD,352.64
T000569,A36,17,BB,717.84
T000381,A1,10,BB,537.73
T000978,A7,29,AA,344.47
T000849,A9,26,AA,141.36
T000142,A26,4,BB,188.06
T000464,A21,12,EE,349.34
T000582,A9,18,CC,715.5
T000487,A43,13,GG,293.12
T000609,A49,19,CC,907.87
T000815,A24,26,DD,116.68
T00011,A45,1,GG,662.98
T000214,A41,6,AA,533.87
T000396,A23,11,AA,335.92
T000657,A14,20,EE,543.43
T000918,A47,27,AA,85.97
T000985,A27,29,FF,360.1
T000682,A48,22,DD,510.68
T000524,A29,14,FF,999.67
T000119,A23,3,DD,133.42
T00075,A15,2,DD,168.31
T000431,A27,11,FF,196.18
T000333,A1,8,AA,898.64
T000731,A17,23,FF,846.92
T0001,A27,1,GG,338.11
T000879,A10,27,BB,252.62
T000295,A36,8,BB,434.1
T000728,A1,23,AA,152.51
T000867,A22,27,GG,809.79
T000837,A15,26,CC,403.69
T000397,A43,11,BB,73.21
T000244,A8,6,FF,20.18
T000543,A16,16,CC,231.09
T000299,A26,8,DD,249.97
T000810,A2,26,DD,977.2
T000796,A2,25,EE,752.12
T0005,A19,1,BB,14.42
T000430,A7,11,GG,162.69
T000637,A2,20,BB,758.43
T000571,A15,17,BB,72.88
T000312,A39,8,GG,76.62
T000701,A18,22,CC,237.57
T000671,A5,21,CC,443.89
T000468,A18,12,CC,877.68
T000192,A34,4,BB,282.0
T000755,A25,24,FF,661.71
T00069,A7,2,EE,367.0
T000436,A21,11,CC,783.38
T000780,A46,24,BB,711.23
T000821,A35,26,EE,825.15
T000841,A12,26,DD,925.9
T000927,A11,28,DD,817.1
T000286,A15,8,AA,421.58
T000919,A47,27,GG,666.97
T000822,A38,26,EE,240.9
T00025,A21,1,GG,857.83
T000650,A23,20,FF,372.31
T000264,A20,7,AA,402.18
T000247,A43,6,GG,576.07
T000644,A23,20,GG,999.0
T000257,A49,6,GG,961.67
T000652,A1,20,BB,966.52
T000338,A8,8,GG,497.34
T000986,A7,29,FF,363.46
T00016,A16,1,BB,786.14
T0006,A46,1,FF,476.88
T00081,A11,2,AA,106.01
T000710,A29,23,BB,273.64
T000587,A3,18,DD,179.37
T000126,A36,3,EE,197.62
T000772,A17,24,EE,303.8
T000379,A21,10,GG,105.7
T000355,A13,9,DD,541.16
T000380,A7,10,FF,326.39
T000345,A14,9,FF,930.43
T000144,A43,4,EE,185.87
T000361,A35,9,CC,503.21
T000776,A1,24,GG,329.63
T000577,A13,18,FF,465.86
T000127,A34,3,EE,567.0
T000257,A49,6,GG,961.67
T000804,A48,25,CC,402.8
T000779,A49,24,DD,86.11
T000463,A18,12,AA,973.46
T000296,A16,8,GG,356.74
T000693,A3,22,EE,199.6
T000546,A14,16,BB,10.86
T000621,A36,20,BB,161.01
T000611,A30,19,BB,446.7
T000227,A4,6,DD,938.17
T0006,A46,1,FF,476.88
T000389,A34,10,FF,190.78
T000693,A3,22,EE,199.6
T000642,A9,20,EE,353.85
T000934,A12,28,FF,599.27
T000695,A46,22,AA,418.25
T000404,A10,11,CC,4.02
T000258,A32,6,EE,151.2
T000229,A31,6,BB,893.98
T000442,A43,12,GG,649.53
T000366,A35,10,BB,167.01
T000493,A28,13,DD,904.17
T0002,A5,1,BB,677.89
T000720,A40,23,CC,316.05
T000238,A4,6,CC,762.86
T000860,A43,26,BB,581.54
T000317,A31,8,DD,352.16
T000909,A42,27,BB,614.31
T000738,A23,23,BB,596.6
T000739,A10,23,GG,786.38
T00026,A46,1,FF,827.91
T00080,A46,2,AA,286.84
T000206,A35,6,AA,714.33
T000125,A14,3,EE,624.94
T000758,A41,24,FF,304.01
T000925,A30,27,FF,236.82
T000142,A26,4,BB,188.06
T000935,A3,28,DD,692.65
T000519,A6,14,EE,381.66
T00097,A33,2,BB,51.39
T000634,A24,20,CC,895.78
T000877,A42,27,CC,882.74
T000140,A38,4,CC,471.95
T000287,A35,8,DD,260.38
T000102,A15,2,DD,713.6
T000976,A8,29,GG,39.5
T000383,A19,10,FF,34.22
T000447,A22,12,DD,945.83
T000109,A45,3,BB,695.21
T000328,A2,8,CC,478.62
T000518,A6,14,EE,190.15
T000923,A17,27,FF,598.81
T000536,A23,15,EE,632.01
T000846,A14,26,FF,950.86
T000633,A46,20,CC,220.8
T000208,A8,6,GG,743.8
T000407,A45,11,GG,926.99
T000926,A7,28,FF,774.2
T00046,A10,1,BB,557.57
T000663,A44,21,CC,368.3
T000663,A44,21,CC,368.3
T00043,A14,1,FF,191.18
T000449,A40,12,CC,422.05
T000411,A17,11,CC,550.95
T000563,A11,17,EE,694.53
T000492,A42,13,AA,38.18
T000848,A31,26,GG,314.32
T000102,A15,2,DD,713.6
T000720,A40,23,CC,316.05
T000757,A9,24,AA,709.62
T000986,A7,29,FF,363.46
T000529,A49,15,BB,272.66
T000302,A2,8,BB,123.92
T00024,A34,1,AA,738.28
T000473,A49,12,BB,313.26
T000417,A23,11,BB,257.62
T00016,A16,1,BB,786.14
T000971,A15,28,DD,803.89
T000467,A32,12,AA,458.25
T000841,A12,26,DD,925.9
T00083,A29,2,EE,495.34
T000268,A12,7,AA,391.18
T000167,A38,4,DD,216.92
T000628,A9,20,CC,183.27
T000620,A11,20,BB,99.22
T000241,A12,6,DD,223.49
T000930,A42,28,DD,401.57
T000902,A47,27,EE,945.16
T000242,A8,6,CC,794.25
T000577,A13,18,FF,465.86
T000147,A15,4,BB,515.35
T000769,A30,24,EE,591.89
T000566,A15,17,AA,47.61
T00099,A35,2,FF,944.66
T000379,A21,10,GG,105.7
T000533,A15,15,DD,798.44
T000774,A3,24,FF,507.44
T000316,A18,8,BB,350.73
T000572,A26,17,BB,300.24
T000991,A20,29,AA,707.38
T000892,A39,27,BB,281.02
T000314,A1,8,GG,641.15
T000837,A15,26,CC,403.69
T000585,A20,18,CC,296.89
T000278,A8,8,DD,339.16
T000351,A22,9,AA,345.52
T000361,A35,9,CC,503.21
T000473,A49,12,BB,313.26
T000765,A3,24,DD,613.79
T000330,A45,8,EE,40.93
T000112,A12,3,EE,586.62
T000542,A15,15,DD,49.88
T000301,A28,8,CC,159.73
T000680,A29,21,BB,221.69
T000451,A36,12,EE,79.24
T000281,A33,8,FF,328.74
T000820,A30,26,GG,397.64
T000136,A18,4,EE,718.32
T000477,A3,13,BB,746.53
T000571,A15,17,BB,72.88
T000952,A15,28,BB,731.64
T000809,A18,26,DD,312.9
T000486,A6,13,GG,132.76
T000473,A49,12,BB,313.26
T000780,A46,24,BB,711.23
T000266,A7,7,AA,682.74
T000816,A15,26,BB,601.1
T000134,A1,4,FF,977.98
T000768,A46,24,DD,834.47
T000669,A40,21,AA,669.76
T000135,A29,4,FF,827.53
T000495,A42,13,CC,971.14
T000554,A35,17,BB,913.12
T00020,A32,1,EE,284.34
T000334,A40,8,EE,513.6
T000243,A10,6,GG,247.24
T000308,A38,8,FF,669.7
T000786,A8,25,GG,495.57
T000458,A13,12,DD,169.16
T000518,A6,14,EE,190.15
T000178,A9,4,GG,812.73
T000946,A42,28,FF,616.73
T00023,A17,1,AA,788.24
T000569,A36,17,BB,717.84
T000564,A16,17,CC,802.54
T000770,A17,24,EE,681.75
T000363,A42,9,AA,961.68
T000389,A34,10,FF,190.78
T000457,A6,12,CC,857.62
T000254,A45,6,DD,573.27
T000475,A32,12,CC,19.02
T000580,A18,18,DD,450.83
T000854,A16,26,AA,402.91
T000981,A22,29,CC,574.62
T000119,A23,3,DD,133.42
T000426,A16,11,GG,575.27
T000730,A10,23,AA,577.76
T000262,A5,7,FF,574.18
T000201,A47,5,FF,900.67
T000122,A39,3,CC,982.64
T000685,A1,22,CC,663.04
T000389,A34,10,FF,190.78
T000293,A28,8,FF,340.07
T000540,A26,15,BB,222.74
T000661,A39,20,CC,293.89
T000943,A35,28,CC,828.57
T000246,A5,6,BB,77.52
T000617,A7,20,FF,647.97
T000221,A2,6,BB,625.73
T000535,A38,15,GG,506.05
T000729,A28,23,DD,5.93
T000227,A4,6,DD,938.17
T000100,A34,2,FF,101.51
T000180,A37,4,DD,864.68
T000439,A3,11,AA,777.15
T000174,A32,4,EE,712.7
T000405,A21,11,AA,935.71
T000559,A47,17,AA,449.42
T000390,A4,10,FF,702.4
T000409,A36,11,DD,34.32
T000882,A14,27,AA,641.96
T000371,A18,10,GG,477.88
T000767,A11,24,DD,8.28
T000646,A35,20,DD,255.57
T000391,A2,10,GG,209.25
T000314,A1,8,GG,641.15
T000311,A16,8,FF,8.63
T000662,A44,21,CC,809.19
T000166,A28,4,BB,633.11
T000254,A45,6,DD,573.27
T000174,A32,4,EE,712.7
T000100,A34,2,FF,101.51
T000140,A38,4,CC,471.95
T000719,A39,23,CC,832.82
T000618,A4,20,AA,142.7
T000882,A14,27,AA,641.96
T000255,A34,6,CC,34.02
T000781,A3,24,DD,155.67
T000119,A23,3,DD,133.42
T000237,A13,6,BB,150.04
T000883,A29,27,DD,533.47
T000684,A2,22,FF,627.11
T000510,A43,14,BB,876.97
T000337,A23,8,FF,946.09
T000849,A9,26,AA,141.36
T000930,A42,28,DD,401.57
T000643,A46,20,GG,621.39
T000429,A24,11,FF,976.95
T00060,A6,2,BB,47.89
T000751,A20,24,BB,864.55
T000831,A26,26,CC,307.88
T000948,A14,28,BB,620.32
T000652,A1,20,BB,966.52
T000527,A25,15,BB,581.52
T000842,A32,26,GG,751.77
T000132,A33,4,AA,774.8
T00077,A13,2,FF,516.34
T000859,A19,26,DD,201.63
T00043,A14,1,FF,191.18
T000745,A2,24,DD,577.67
T00033,A44,1,EE,882.63
T00019,A40,1,FF,435.5
T000294,A37,8,EE,165.48
T00057,A6,2,EE,959.67
T000627,A8,20,AA,711.47
T00082,A46,2,AA,762.15
T000324,A44,8,EE,1.51
T000112,A12,3,EE,586.62
T0007,A29,1,FF,439.49
T000859,A19,26,DD,201.63
T000824,A7,26,FF,566.92
T000364,A9,9,GG,581.97
T000793,A16,25,DD,622.5
T000916,A12,27,FF,987.85
T000714,A46,23,FF,262.97
T00013,A33,1,BB,185.4
T000300,A19,8,AA,190.74
T000155,A45,4,BB,940.41
T000737,A38,23,DD,507.11
T000634,A24,20,CC,895.78
T000430,A7,11,GG,162.69
T000164,A2,4,DD,208.19
T000853,A14,26,BB,519.08
T000760,A42,24,BB,233.28
T000226,A7,6,EE,924.59
T000953,A23,28,GG,812.73
T000505,A31,14,DD,930.74
T000450,A5,12,EE,589.55
T000637,A2,20,BB,758.43
T000354,A49,9,CC,340.89
T00081,A11,2,AA,106.01
T000174,A32,4,EE,712.7
T000946,A42,28,FF,616.73
T000678,A9,21,AA,817.52
T000445,A31,12,CC,419.07
T000646,A35,20,DD,255.57
T000305,A17,8,FF,826.62
T000206,A35,6,AA,714.33
T000836,A34,26,GG,200.36
T000887,A10,27,BB,538.76
T000551,A16,16,CC,771.61
T000923,A17,27,FF,598.81
T000810,A2,26,DD,977.2
